DateTime,Entries,UniqueIPs
1518807122,4975,5005
1518807722,4993,5023
1518808921,4966,4995
1518809521,4955,4985
1518810121,4947,4976
1518811321,4939,4967
1518811922,4957,4986
1518812522,4981,5010
1518813121,4990,5019
1518813722,4988,5017
1518814321,5009,5038
1518814922,5025,5056
1518815522,5029,5060
1518816122,5009,5041
1518817322,4971,5004
1518817922,4962,4994
1518818522,4985,5017
1518819722,4977,5009
1518820321,4999,5032
1518820921,5011,5044
1518821521,5007,5040
1518822122,5024,5058
1518822722,5040,5073
1518823321,5031,5064
1518823921,5028,5059
1518824521,5022,5052
1518825122,5024,5054
1518825722,5068,5098
1518826922,5019,5049
1518827522,5019,5049
1518828122,5009,5039
1518828722,4996,5025
1518829321,5015,5044
1518829921,4989,5018
1518830522,4992,5021
1518831121,5001,5030
1518831721,4969,4998
1518832322,5007,5038
1518832922,5007,5038
1518833522,4992,5023
1518834121,5012,5043
1518834721,5015,5047
1518835322,4986,5017
1518835922,4997,5028
1518836521,5009,5040
1518837122,5038,5069
1518837721,5034,5066
1518838321,5056,5088
1518838922,5028,5058
1518839522,5045,5075
1518840121,5066,5096
1518840722,5084,5116
1518841321,5048,5079
1518841921,5043,5073
1518842522,5036,5066
1518843722,5013,5041
1518844321,5011,5039
1518844921,5030,5058
1518845521,5030,5059
1518846121,5041,5070
1518846722,5028,5058
1518847322,5047,5077
1518847922,5057,5087
1518848521,5079,5110
1518849122,5104,5135
1518849722,5082,5113
1518850922,5065,5096
1518851522,5063,5094
1518852122,5047,5077
1518852721,5076,5106
1518853322,5075,5104
1518853922,5082,5111
1518854522,5089,5119
1518855122,5093,5123
1518855722,5087,5118
1518856321,5082,5113
1518856921,5094,5125
1518857522,5109,5140
1518858121,5141,5172
1518858722,5150,5180
1518859321,5110,5140
1518859922,5120,5151
1518860521,5130,5161
1518861121,5104,5135
1518861721,5114,5145
1518862921,5126,5157
1518863522,5132,5162
1518864122,5139,5169
1518864721,5152,5182
1518865322,5165,5195
1518866522,5112,5141
1518867122,5087,5115
1518867721,5081,5109
1518868921,5099,5127
1518869522,5116,5145
1518870121,5109,5139
1518870722,5088,5118
1518871321,5072,5102
1518871921,5097,5127
1518872522,5101,5130
1518873121,5103,5132
1518873722,5103,5132
1518874321,5119,5148
1518874922,5125,5154
1518876121,5120,5149
1518876722,5092,5121
1518877321,5108,5137
1518877922,5123,5152
1518878521,5146,5175
1518879122,5153,5182
1518879721,5137,5166
1518880321,5163,5192
1518882122,5145,5173
1518882722,5160,5188
1518883321,5155,5180
1518884521,5138,5163
1518885121,5142,5166
1518885722,5140,5165
1518886322,5167,5193
1518886921,5182,5208
1518887521,5148,5174
1518888122,5163,5189
1518889322,5124,5150
1518889921,5133,5159
1518890521,5138,5164
1518891122,5159,5186
1518891721,5149,5176
1518892321,5158,5185
1518892922,5162,5189
1518893522,5158,5185
1518894121,5126,5152
1518894722,5137,5163
1518895321,5152,5179
1518896522,5159,5185
1518897122,5171,5197
1518897722,5183,5209
1518898922,5157,5182
1518900121,5167,5192
1518900721,5156,5181
1518901321,5142,5167
1518901921,5134,5159
1518902521,5141,5166
1518903721,5144,5167
1518904321,5157,5181
1518904921,5161,5184
1518906122,5147,5170
1518906721,5146,5169
1518907322,5140,5163
1518907922,5149,5172
1518908521,5180,5203
1518909121,5204,5228
1518909722,5170,5194
1518910321,5166,5191
1518911522,5144,5170
1518912122,5199,5225
1518913323,5166,5191
1518913922,5143,5168
1518914522,5150,5175
1518915722,5140,5165
1518916321,5111,5135
1518916922,5127,5152
1518917521,5108,5133
1518918121,5134,5159
1518918722,5149,5174
1518919321,5073,5096
1518920522,5072,5095
1518921122,5081,5104
1518921722,5102,5125
1518922922,5053,5076
1518923521,5037,5059
1518924121,5064,5086
1518925322,5031,5052
1518925922,5010,5030
1518926522,4985,5005
1518927122,4980,5000
1518927721,4995,5015
1518928921,4978,4998
1518929521,4995,5015
1518930121,5009,5029
1518930721,5007,5027
1518931321,4977,4998
1518932522,4986,5006
1518933121,4991,5011
1518933721,5003,5022
1518934921,4981,5000
1518935521,4968,4986
1518936122,4981,4999
1518936721,4985,5003
1518937322,5011,5030
1518938521,5027,5047
1518939721,4965,4985
1518940322,4927,4947
1518940922,4872,4891
1518941522,4874,4893
1518942122,4899,4918
1518943321,4889,4908
1518943921,4889,4908
1518944521,4932,4951
1518945122,4911,4930
1518945722,4922,4941
1518946322,4937,4956
1518948122,4815,4832
1518949321,4818,4834
1518950522,4813,4829
1518951121,4845,4861
1518951721,4847,4863
1518952322,4864,4880
1518952922,4886,4902
1518954122,4822,4837
1518954721,4844,4859
1518955322,4870,4885
1518955921,4861,4876
1518956521,4867,4882
1518957722,4844,4859
1518958321,4850,4866
1518958921,4819,4835
1518959521,4844,4860
1518960121,4813,4829
1518960722,4828,4845
1518961322,4848,4866
1518961921,4861,4879
1518962521,4855,4873
1518963121,4892,4910
1518963722,4907,4925
1518964321,4895,4913
1518964921,4913,4931
1518965522,4910,4929
1518966121,4922,4940
1518966721,4922,4940
1518967321,4937,4955
1518968522,4956,4974
1518969122,4910,4928
1518969721,4931,4949
1518970322,4942,4960
1518970921,4966,4984
1518972122,4905,4921
1518972721,4933,4950
1518973321,4929,4946
1518974522,4911,4929
1518975722,4905,4923
1518976321,4912,4931
1518976922,4906,4925
1518977522,4930,4949
1518978122,4928,4947
1518979322,4919,4940
1518979922,4870,4891
1518980522,4892,4914
1518981722,4878,4901
1518982922,4860,4884
1518984121,4853,4877
1518985321,4824,4848
1518985922,4836,4860
1518986521,4827,4851
1518987122,4843,4867
1518987722,4866,4890
1518988321,4892,4916
1518988921,4894,4918
1518990121,4913,4938
1518990722,4904,4929
1518991322,4888,4912
1518991921,4905,4929
1518992521,4930,4954
1518993722,4920,4945
1518994321,4917,4942
1518996121,4852,4876
1518996722,4881,4905
1518997321,4915,4940
1518997922,4935,4960
1518998522,4944,4969
1518999723,4942,4967
1519000321,4944,4969
1519000922,4924,4950
1519001521,4948,4974
1519002122,4972,4998
1519002722,4967,4993
1519003321,4958,4985
1519004521,4954,4981
1519005122,4959,4985
1519005721,4988,5014
1519006922,4974,5000
1519007522,4973,4998
1519008122,4989,5014
1519009322,4988,5013
1519010522,4964,4989
1519011721,4979,5004
1519012322,4962,4987
1519012921,4990,5015
1519013521,4985,5009
1519014121,4957,4980
1519014722,4979,5002
1519015322,5007,5032
1519016522,4932,4957
1519017122,4920,4945
1519017722,4938,4963
1519018922,4896,4919
1519020121,4872,4896
1519021322,4897,4921
1519021921,4892,4916
1519022521,4860,4884
1519023721,4828,4852
1519024921,4865,4889
1519026122,4895,4919
1519026722,4882,4906
1519027322,4905,4929
1519028522,4868,4892
1519029121,4903,4927
1519029722,4915,4939
1519030321,4893,4917
1519030922,4893,4918
1519031522,4912,4937
1519032121,4921,4946
1519032722,4878,4903
1519033322,4901,4926
1519034521,4877,4902
1519035121,4884,4909
1519035721,4903,4928
1519036922,4893,4918
1519037521,4890,4914
1519038122,4902,4926
1519038722,4899,4923
1519039321,4903,4927
