DateTime,Entries,UniqueIPs
1518685921,5473,5624
1518686521,5475,5626
1518687722,5473,5624
1518688922,5475,5627
1518691321,5483,5635
1518692522,5482,5634
1518693722,5483,5635
1518694922,5480,5631
1518696122,5483,5635
1518697321,5481,5633
1518699721,5478,5630
1518700321,5479,5631
1518700921,5478,5630
1518701521,5479,5631
1518702121,5478,5630
1518704521,5468,5619
1518706922,5470,5621
1518707521,5470,5620
1518709321,5469,5619
1518710522,5465,5615
1518712922,5464,5614
1518714121,5463,5613
1518715322,5450,5600
1518717121,5451,5601
1518718921,5452,5602
1518720121,5450,5600
1518721321,5444,5594
1518721922,5445,5595
1518723721,5441,5591
1518724322,5440,5590
1518724922,5433,5583
1518726122,5430,5580
1518727321,5428,5578
1518727922,5429,5579
1518728521,5427,5577
1518731521,5425,5575
1518732122,5422,5572
1518733321,5423,5573
1518734521,5416,5566
1518735121,5417,5567
1518736322,5416,5566
1518736922,5412,5562
1518738121,5411,5561
1518739321,5410,5560
1518739923,5409,5559
1518742923,5408,5558
1518743522,5405,5555
1518744122,5409,5560
1518745323,5408,5559
1518747121,5408,5559
1518747721,5408,5559
1518750722,5403,5553
1518751322,5402,5552
1518753121,5401,5551
1518753721,5400,5550
1518754321,5401,5551
1518754921,5386,5536
1518756121,5385,5535
1518757321,5382,5532
1518757921,5369,5519
1518759722,5344,5493
1518760922,5342,5491
1518762721,5341,5490
1518763921,5336,5485
1518764522,5363,5512
1518765122,5366,5515
1518766321,5367,5516
1518766921,5360,5509
1518767521,5356,5505
1518769321,5356,5505
1518769921,5362,5511
1518770521,5363,5512
1518771122,5365,5514
1518772322,5368,5517
1518773521,5366,5515
1518774121,5356,5505
1518775321,5353,5502
1518776521,5351,5500
1518777721,5351,5497
1518778921,5343,5489
1518780122,5340,5486
1518781322,5337,5482
1518781922,5338,5483
1518783121,5332,5477
1518783722,5331,5476
1518784322,5333,5478
1518784921,5331,5476
1518786121,5332,5477
1518787322,5333,5478
1518787921,5330,5475
1518789722,5324,5469
1518790322,5327,5472
1518790921,5325,5470
1518792121,5315,5460
1518792721,5315,5459
1518793322,5316,5460
1518793921,5317,5461
1518795121,5316,5460
1518796922,5315,5459
1518797522,5317,5461
1518798122,5316,5460
1518798722,5314,5458
1518801721,5313,5457
1518802921,5311,5455
1518804122,5314,5458
1518805322,5311,5454
1518806521,5299,5442
1518808921,5302,5445
1518809521,5301,5444
1518811321,5302,5445
1518812522,5310,5453
1518813121,5310,5453
1518814321,5309,5452
1518815522,5313,5456
1518817322,5300,5436
1518818522,5292,5428
1518820321,5282,5417
1518820921,5284,5419
1518822121,5285,5420
1518823321,5285,5420
1518823921,5284,5418
1518825122,5284,5415
1518825722,5283,5414
1518826322,5284,5415
1518826922,5281,5412
1518827522,5280,5411
1518829921,5277,5408
1518830522,5278,5409
1518831121,5271,5402
1518831721,5267,5398
1518832322,5263,5394
1518832922,5257,5386
1518833522,5267,5396
1518834121,5264,5392
1518835322,5259,5387
1518835922,5260,5388
1518836521,5261,5389
1518837122,5261,5388
1518837721,5260,5384
1518838321,5256,5378
1518838922,5252,5374
1518839522,5252,5375
1518841321,5257,5380
1518843722,5248,5368
1518844321,5245,5364
1518846121,5244,5362
1518846722,5247,5365
1518849722,5248,5366
1518851522,5243,5361
1518852122,5240,5357
1518854522,5238,5355
1518855122,5257,5375
1518855722,5256,5374
1518856321,5256,5374
1518859321,5250,5365
1518859922,5249,5364
1518860521,5249,5363
1518861121,5249,5362
1518862921,5254,5365
1518863522,5250,5361
1518864122,5251,5362
1518864721,5252,5363
1518866522,5251,5362
1518867121,5250,5361
1518868921,5248,5359
1518870121,5248,5359
1518870722,5256,5368
1518871321,5255,5367
1518872522,5257,5369
1518873121,5247,5359
1518873722,5241,5352
1518874321,5242,5353
1518874922,5243,5354
1518876121,5243,5354
1518876722,5255,5366
1518878521,5250,5361
1518879122,5247,5358
1518879721,5246,5357
1518882122,5245,5356
1518884521,5244,5355
1518885721,5253,5364
1518886921,5252,5363
1518887521,5250,5361
1518888122,5249,5360
1518889322,5239,5349
1518889921,5238,5348
1518891721,5237,5347
1518892321,5235,5345
1518892922,5237,5347
1518895321,5237,5348
1518898922,5230,5341
1518899522,5228,5339
1518900121,5229,5340
1518900721,5229,5340
1518901321,5225,5336
1518901921,5223,5334
1518903721,5215,5326
1518904321,5216,5327
1518906121,5214,5325
1518907922,5211,5321
1518908521,5215,5325
1518909121,5214,5324
1518911522,5213,5323
1518912122,5212,5321
1518913323,5201,5307
1518913922,5201,5307
1518914522,5197,5303
1518915722,5187,5293
1518916922,5188,5294
1518917521,5185,5291
1518918722,5184,5290
1518919321,5184,5289
1518919922,5196,5301
1518921122,5197,5302
1518921721,5198,5303
1518922922,5195,5298
1518923521,5193,5296
1518925321,5189,5292
1518926521,5184,5286
1518927122,5189,5291
1518928921,5189,5290
1518931321,5190,5291
1518932522,5191,5292
1518933721,5193,5294
1518934921,5196,5297
1518935521,5191,5292
1518936122,5190,5291
1518936721,5191,5292
1518937322,5192,5293
1518938521,5191,5292
1518939721,5185,5286
1518940922,5186,5287
1518941522,5190,5291
1518942122,5190,5293
1518943321,5185,5288
1518945121,5184,5287
1518948122,5183,5286
1518950522,5182,5285
1518951721,5179,5282
1518954122,5178,5281
1518956521,5175,5278
1518957722,5174,5277
1518958921,5176,5279
1518960121,5174,5276
1518960722,5176,5278
1518963121,5177,5279
1518965522,5176,5278
1518966121,5174,5276
1518968522,5172,5274
1518972122,5177,5279
1518973321,5180,5282
1518974522,5179,5281
1518975122,5180,5282
1518975722,5177,5279
1518976922,5178,5280
1518978122,5175,5277
1518979922,5171,5273
1518980522,5175,5277
1518982921,5176,5278
1518984121,5173,5275
1518985321,5167,5269
1518985922,5168,5270
1518986521,5159,5261
1518988921,5161,5263
1518990121,5159,5261
1518991322,5158,5260
1518991921,5154,5256
1518993721,5153,5255
1518994321,5146,5248
1518996121,5140,5242
1518996722,5141,5243
1518997321,5152,5254
1518997922,5153,5255
1518999722,5154,5256
1519000922,5146,5248
1519002122,5145,5247
1519002722,5148,5250
1519003321,5143,5245
1519003921,5145,5247
1519004521,5141,5243
1519005721,5140,5241
1519006321,5137,5238
1519006922,5138,5239
1519007522,5127,5226
1519008721,5125,5224
1519009322,5132,5231
1519010521,5130,5229
1519011721,5128,5227
1519012322,5127,5226
1519014121,5113,5212
1519015322,5117,5216
1519016522,5118,5217
1519017722,5117,5216
1519018922,5115,5214
1519020121,5116,5215
1519021322,5122,5221
1519021921,5123,5222
1519023721,5125,5224
1519024921,5117,5215
1519026722,5114,5211
1519027322,5116,5213
1519027921,5113,5210
1519028522,5116,5213
1519029121,5118,5215
1519029722,5109,5206
1519030321,5110,5207
1519032121,5111,5208
1519032722,5103,5200
1519034521,5100,5197
1519035121,5098,5195
1519036921,5102,5199
1519037521,5101,5198
1519038722,5099,5196
1519039321,5100,5197
