DateTime,Entries,UniqueIPs
1517531813,6922,648030583
1517534702,6922,648030583
1517537738,6922,648030583
1517539506,6923,648030584
1517541367,6924,648030585
1517547002,6942,648030603
1517553008,6943,648030604
1517555286,6944,648030605
1517561044,6942,648030601
1517563202,6931,648030592
1517570152,6920,648030582
1517573734,6922,648030584
1517575805,6922,648001400
1517583125,6918,648001396
1517585409,6918,648001396
1517586302,6919,648001397
1517588402,6919,648001397
1517589129,6920,648001398
1517589921,6920,648001398
1517591722,6920,648001398
1517598966,6920,648001398
1517615702,6919,648000374
1517618406,6919,648000374
1517638088,6920,648000375
1517639441,6921,648000376
1517643941,6921,648000376
1517646609,6921,648000377
1517654102,6922,648000378
1517657525,6923,648000379
1517662502,6925,647974267
1517681707,6926,647974268
1517682964,6921,647974260
1517685326,6921,647974260
1517687284,6923,647974262
1517690102,6923,647974262
1517692535,6923,647974262
1517693701,6923,647974262
1517696126,6923,647974262
1517697907,6923,647974262
1517699736,6923,647974262
1517706003,6923,647974262
1517706943,6922,647974261
1517707889,6950,647974292
1517711530,6958,647974299
1517749213,6960,647969691
1517751006,6929,647969664
1517753746,6929,647969665
1517758563,6930,647969666
1517760486,6932,647969668
1517761810,6916,647969653
1517765707,6916,647969653
1517770569,6919,647969656
1517772487,6911,647969646
1517775326,6910,647969645
1517779502,6930,647969665
1517780168,6931,647969666
1517786702,6944,647969677
1517790002,6961,647969694
1517790902,6961,647969694
1517805607,6970,647969705
1517825736,6969,647969704
1517830201,6969,647969704
1517831524,6970,647969705
1517833454,6971,647969706
1517834102,6971,647969706
1517835902,6972,647970730
1517850939,6972,647970731
1517852891,6961,647970722
1517855409,6948,647970708
1517858101,6951,647970710
1517859009,6950,647970709
1517863508,6951,647970710
1517871001,6952,647970711
1517873402,6942,647970700
1517876412,6957,647970715
1517879707,6958,647970716
1517880250,6952,647970710
1517883302,6953,647970711
1517883422,6957,647970713
1517884091,6957,647970713
1517890533,6958,647970714
1517891102,6936,647970692
1517894401,6943,647970699
1517901602,6941,647970698
1517905204,6939,647970696
1517906741,6940,647970697
1517908539,6940,647970697
1517908553,6940,647970699
1517910307,6941,647970700
1517912111,6939,647970698
1517914202,6940,647970699
1517916728,6940,647970699
1517917202,6940,647970699
1517921702,6945,647947403
1517922939,6945,647947403
1517924405,6940,647947397
1517926544,6930,647947387
1517930167,6931,647947388
1517930402,6931,647947387
1517934010,6924,647947380
1517938090,6924,647947380
1517941202,6924,647947382
1517941931,6924,647947382
1517944502,6893,647947348
1517944802,6893,647947348
1517945768,6894,647947349
1517948401,6891,647947346
1517949928,6891,647947346
1517950202,6890,647947345
1517950502,6891,647947346
1517950808,6890,647947345
1517951525,6891,647947346
1517952302,6919,647947375
1517953447,6919,647947375
1517955602,6925,647947381
1517961302,6925,647947381
1517963046,6953,647947411
1517963783,6953,647947411
1517966137,6948,647947407
1517969740,6949,647947408
1517970002,6948,647947406
1517970728,6949,647947407
1517973336,6920,647947377
1517977202,6943,647947399
1517980802,6938,647947392
1517986815,6939,647947392
1517988245,6939,647947392
1517991602,6956,647947412
1517994975,6957,647947413
1517998802,6956,647947411
1518002129,6957,647947412
1518005769,6958,647947413
1518006002,6952,647947409
1518008102,6952,647657617
1518009902,6951,647657616
1518010202,6952,647657617
1518011524,6946,647657611
1518013810,6934,647657597
1518015365,6934,647657597
1518015608,6936,647657599
1518017284,6902,647657558
1518025522,6902,647657558
1518027323,6902,647657558
1518030965,6902,647657558
1518033001,6902,647657558
1518036728,6903,647657559
1518037226,6902,647657558
1518038701,6903,647657559
1518039908,6904,647657560
1518041730,6904,647657560
1518045334,6904,647657560
1518046802,6904,647657560
1518050406,6904,647657560
1518054249,6904,647657560
1518058090,6905,647657561
1518059102,6904,647657560
1518059402,6905,647657561
1518063847,6904,647657560
1518064209,6905,647657561
1518068102,6904,647657560
1518068707,6905,647657561
1518075907,6906,647657562
1518083524,6905,647657561
1518084006,6907,647657563
1518093124,6735,647657380
1518095047,6733,647637156
1518101137,6734,647637157
1518102002,6736,647637159
1518106202,6735,647637158
1518106809,6736,647637159
1518107476,6735,647637158
1518108968,6735,647637158
1518111602,6866,647637303
1518114002,6900,647637339
1518115523,6900,647637339
1518117302,6934,647637374
1518117602,6934,647637374
1518122707,6935,647637375
1518128415,6935,647637375
1518135602,6952,647637394
1518137049,6952,647637394
1518137702,6952,647647634
1518139209,6975,647647659
1518142542,6983,647647666
1518146137,6967,647647648
1518155402,6967,647647648
1518156976,6967,647647648
1518158888,6967,647647648
1518161407,6970,647647647
1518168001,6970,647647647
1518170702,6974,647655839
1518179408,6975,647655840
1518180902,6976,647631264
1518193807,6975,647631263
1518194404,6976,647631264
1518201302,6977,647631265
1518205061,6977,647631265
1518209702,6977,647631265
1518210923,6978,647631266
1518214802,6978,647631266
1518216005,6943,647631234
1518224102,6943,647631234
1518225308,6944,647631234
1518232533,6943,647631234
1518233402,6944,647631235
1518245102,6943,647631234
1518245402,6944,647631235
1518245765,6945,647631235
1518246002,6946,647631236
1518246602,6946,647631236
1518249002,6946,647631236
1518252400,6946,647631236
1518258301,6979,647631269
1518261368,6961,647631251
1518262209,6962,647631252
1518265458,6961,647631251
1518267902,6957,647594899
1518268801,6958,647594900
1518272402,6934,647594874
1518275735,6942,647594882
1518279602,6954,647594895
1518281288,6953,647594894
1518282003,6954,647594895
1518287046,6937,647594876
1518289218,6936,647594876
1518293702,6952,647594893
1518295449,6952,647594893
1518297368,6959,647594901
1518305409,6949,647594890
1518308406,6971,647594914
1518312244,6948,647594892
1518315602,6988,647594934
1518323102,6968,647594914
1518326169,6968,647594913
1518330244,6943,647594888
1518330901,6942,647594887
1518331368,6943,647594888
1518334327,6943,647594888
1518341102,6904,647594850
1518344401,6905,647594851
1518348008,6934,647594879
1518351342,6930,647594875
1518354491,6931,647589755
1518355202,6944,647589768
1518358502,6964,647589788
1518366623,6961,647589784
1518367374,6961,647589784
1518368421,6960,647589783
1518369308,6957,647589781
1518370086,6957,647589781
1518370210,6956,647589780
1518370881,6957,647589781
1518372927,6964,647589787
1518374402,6964,647589787
1518376529,6966,647589790
1518380130,6963,647589788
1518382088,6963,647589788
1518384007,6970,647589795
1518387843,6968,647589793
1518390931,6967,647589792
1518394802,6969,647589794
1518396308,6969,647589794
