DateTime,Entries,UniqueIPs
1518517936,4732,4747
1518518914,4729,4744
1518520109,4736,4751
1518521059,4750,4765
1518522288,4744,4758
1518523482,4751,4765
1518524429,4749,4763
1518526702,4758,4772
1518527770,4769,4784
1518528752,4775,4791
1518529691,4774,4790
1518530672,4770,4786
1518531613,4766,4782
1518532582,4778,4794
1518533534,4785,4801
1518534513,4790,4806
1518535454,4790,4806
1518536415,4789,4805
1518537372,4791,4808
1518538350,4790,4807
1518539295,4791,4808
1518540265,4794,4811
1518541213,4796,4813
1518542203,4802,4819
1518543131,4807,4824
1518544117,4802,4819
1518545057,4802,4819
1518546027,4801,4819
1518546972,4807,4825
1518547943,4800,4818
1518548903,4795,4813
1518549867,4803,4821
1518550815,4796,4813
1518551793,4781,4799
1518552742,4778,4796
1518553707,4773,4791
1518554657,4778,4796
1518555630,4775,4793
1518556579,4769,4787
1518557787,4772,4790
1518558743,4767,4785
1518559698,4768,4786
1518560664,4782,4801
1518561887,4784,4804
1518562819,4789,4809
1518563789,4789,4809
1518564884,4796,4816
1518566360,4804,4824
1518567780,4789,4809
1518568976,4791,4811
1518569979,4780,4800
1518570978,4768,4788
1518571983,4759,4779
1518572900,4751,4771
1518573890,4742,4762
1518574821,4740,4760
1518575785,4745,4765
1518578228,4743,4763
1518579136,4748,4769
1518580103,4746,4767
1518581064,4743,4764
1518582043,4746,4767
1518582974,4743,4764
1518583938,4756,4777
1518584906,4762,4783
1518586131,4751,4772
1518587052,4757,4778
1518588038,4763,4784
1518588972,4761,4782
1518590032,4766,4787
1518591127,4767,4788
1518592116,4770,4792
1518593053,4767,4790
1518594261,4764,4787
1518595219,4775,4798
1518596224,4773,4796
1518597385,4772,4795
1518598342,4773,4796
1518599292,4780,4803
1518600264,4782,4805
1518601224,4769,4791
1518602180,4768,4790
1518603142,4771,4793
1518604178,4769,4791
1518605563,4773,4795
1518606524,4779,4801
1518607457,4774,4796
1518608416,4769,4791
1518609392,4755,4776
1518610484,4756,4777
1518611552,4756,4777
1518612498,4762,4783
1518613491,4769,4791
1518614424,4774,4796
1518615371,4782,4804
1518616376,4785,4807
1518617534,4794,4816
1518618489,4797,4819
1518619473,4792,4815
1518620658,4796,4819
1518621614,4799,4822
1518622599,4801,4824
1518623531,4798,4821
1518624771,4796,4819
1518625696,4798,4821
1518626663,4792,4815
1518627628,4785,4808
1518628588,4788,4811
1518629551,4789,4812
1518630496,4786,4809
1518631478,4787,4810
1518632416,4786,4809
1518633394,4790,4813
1518634333,4795,4818
1518635303,4797,4820
1518636523,4800,4823
1518637454,4802,4825
1518638421,4802,4825
1518639385,4807,4830
1518640614,4804,4826
1518641531,4803,4825
1518642492,4803,4825
1518643458,4804,4826
1518644418,4808,4830
1518645390,4811,4833
1518646348,4807,4829
1518647310,4812,4834
1518649496,4808,4830
1518650415,4795,4817
1518651386,4802,4824
1518652339,4806,4828
1518653328,4788,4810
1518654262,4787,4809
1518655212,4775,4796
1518656174,4766,4787
1518657413,4752,4773
1518658337,4733,4754
1518659563,4703,4724
1518660518,4708,4729
1518661697,4700,4721
1518662657,4687,4708
1518663612,4677,4698
1518664583,4679,4700
1518665780,4672,4693
1518666748,4670,4691
1518667712,4665,4686
1518668692,4659,4680
1518669858,4660,4681
1518670823,4663,4684
1518671779,4666,4687
1518672734,4669,4690
1518673953,4667,4688
1518674917,4665,4686
1518675854,4665,4686
1518676813,4661,4682
1518678027,4645,4666
1518678988,4642,4663
1518679933,4648,4670
1518680900,4644,4666
1518681859,4632,4653
1518682810,4639,4660
1518683793,4624,4645
1518684732,4632,4653
1518685701,4625,4646
1518686654,4628,4649
1518687611,4633,4654
1518688578,4620,4641
1518689787,4609,4630
1518690740,4614,4635
1518691695,4613,4634
1518692664,4616,4637
1518693616,4613,4634
1518694594,4612,4633
1518695537,4608,4629
1518696517,4608,4629
1518697706,4610,4632
1518698663,4610,4632
1518699628,4607,4629
1518700588,4604,4626
1518702052,4603,4625
1518702973,4601,4623
1518703949,4602,4624
1518704894,4598,4620
1518705862,4596,4618
1518706817,4594,4616
1518707818,4587,4609
1518708739,4587,4609
1518709706,4589,4611
1518710662,4593,4615
1518711688,4590,4612
1518712827,4590,4612
1518713768,4589,4611
1518714742,4586,4608
1518715695,4590,4612
1518716792,4596,4618
1518717878,4599,4621
1518719336,4597,4619
1518720762,4602,4624
1518721715,4608,4630
1518722649,4609,4632
1518723635,4612,4635
1518724600,4613,4636
1518725541,4614,4637
1518726491,4613,4636
1518727472,4615,4638
1518728449,4615,4638
1518729399,4616,4639
1518730341,4616,4639
1518731299,4614,4637
1518732523,4612,4635
1518733472,4606,4629
1518734412,4600,4623
1518735382,4601,4624
1518736857,4596,4619
